question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
102333,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Sanders,Bernard Sanders,DEM,52.5
102333,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Trump,Donald Trump,REP,47.5
102334,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Harris,Kamala D. Harris,DEM,50.9
102334,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Trump,Donald Trump,REP,49.1
102335,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Warren,Elizabeth Warren,DEM,49.1
102335,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Trump,Donald Trump,REP,50.9
102336,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Yang,Andrew Yang,DEM,53.8
102336,59522,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,1041,rv,rv,IVR/Online,U.S. President,0,,9/6/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:02,,http://emersonpolling.com/2019/09/10/sanders-slips-in-new-hampshire-biden-warren-take-lead/,general,Trump,Donald Trump,REP,46.2
102339,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Biden,Joseph R. Biden Jr.,DEM,47
102339,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Trump,Donald Trump,REP,43
102340,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Sanders,Bernard Sanders,DEM,48
102340,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Trump,Donald Trump,REP,42
102341,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Warren,Elizabeth Warren,DEM,44
102341,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Trump,Donald Trump,REP,42
102342,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Harris,Kamala D. Harris,DEM,45
102342,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Trump,Donald Trump,REP,44
102343,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Castro,Julián Castro,DEM,44
102343,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:37,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Trump,Donald Trump,REP,41
102344,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:38,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Booker,Cory A. Booker,DEM,43
102344,59523,2020,Texas,1499,Univision/University of Houston/Latino Decisions/North Star Opinion Research,38,Univision,Univision/University of Houston/Latino Decisions/North Star Opinion Research,,,,1004,rv,rv,Live Phone/Online,U.S. President,0,,8/31/19,9/6/19,,,FALSE,,,FALSE,FALSE,9/10/19 12:38,,https://static.univision.com/especiales/noticias/infografias/2019/encuesta-septiembre/univision_national_texas_poll.pdf,general,Trump,Donald Trump,REP,41
102447,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Biden,Joseph R. Biden Jr.,DEM,43
102447,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Trump,Donald Trump,REP,43
102448,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Sanders,Bernard Sanders,DEM,41
102448,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Trump,Donald Trump,REP,45
102449,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Warren,Elizabeth Warren,DEM,39
102449,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Trump,Donald Trump,REP,45
102450,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Harris,Kamala D. Harris,DEM,37
102450,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Trump,Donald Trump,REP,45
102451,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Buttigieg,Pete Buttigieg,DEM,36
102451,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Trump,Donald Trump,REP,44
102452,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,O'Rourke,Beto O'Rourke,DEM,44
102452,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Trump,Donald Trump,REP,45
102453,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Castro,Julián Castro,DEM,37
102453,59537,2020,Texas,1486,Climate Nexus,,,Climate Nexus,,,,1660,rv,rv,Online,U.S. President,0,,8/20/19,8/25/19,,,FALSE,,,FALSE,FALSE,9/11/19 9:15,,https://climatenexus.org/wp-content/uploads/Texas-Poll-Toplines-and-Crosstabs-PR1921.pdf,general,Trump,Donald Trump,REP,45
102619,59556,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,534,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Biden,Joseph R. Biden Jr.,DEM,44
102619,59556,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,534,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,42
102620,59556,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,534,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Sanders,Bernard Sanders,DEM,49
102620,59556,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,534,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,43
102621,59556,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,534,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Warren,Elizabeth Warren,DEM,43
102621,59556,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,534,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,42
102622,59557,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,529,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Biden,Joseph R. Biden Jr.,DEM,42
102622,59557,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,529,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,41
102623,59557,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,529,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Sanders,Bernard Sanders,DEM,40
102623,59557,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,529,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:24,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,43
102624,59557,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,529,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Warren,Elizabeth Warren,DEM,41
102624,59557,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,529,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,42
102625,59558,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,527,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Biden,Joseph R. Biden Jr.,DEM,45
102625,59558,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,527,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,41
102626,59558,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,527,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Sanders,Bernard Sanders,DEM,44
102626,59558,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,527,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,42
102627,59558,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,527,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Warren,Elizabeth Warren,DEM,43
102627,59558,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,527,lv,lv,Live Phone/Text,U.S. President,0,,9/7/19,9/9/19,,,FALSE,,,FALSE,FALSE,9/12/19 19:25,,http://firehousestrategies.com/exclusive-survey-democrats-lead-trump-in-key-swing-states/,general,Trump,Donald Trump,REP,41
102769,59584,2020,Arizona,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-AZ.doi.10.26419-2Fres.00335.001.pdf,general,Biden,Joseph R. Biden Jr.,DEM,50
102769,59584,2020,Arizona,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-AZ.doi.10.26419-2Fres.00335.001.pdf,general,Trump,Donald Trump,REP,45
102770,59585,2020,Colorado,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-CO.doi.10.26419-2Fres.00335.002.pdf,general,Biden,Joseph R. Biden Jr.,DEM,51
102770,59585,2020,Colorado,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-CO.doi.10.26419-2Fres.00335.002.pdf,general,Trump,Donald Trump,REP,42
102771,59586,2020,Kentucky,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-KY.doi.10.26419-2Fres.00335.003.pdf,general,Biden,Joseph R. Biden Jr.,DEM,41
102771,59586,2020,Kentucky,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-KY.doi.10.26419-2Fres.00335.003.pdf,general,Trump,Donald Trump,REP,53
102772,59573,2020,Maine,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-ME.doi.10.26419-2Fres.00335.004.pdf,general,Biden,Joseph R. Biden Jr.,DEM,50
102772,59573,2020,Maine,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:33,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-ME.doi.10.26419-2Fres.00335.004.pdf,general,Trump,Donald Trump,REP,44
102773,59587,2020,North Carolina,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:34,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-NC.doi.10.26419-2Fres.00335.005.pdf,general,Biden,Joseph R. Biden Jr.,DEM,49
102773,59587,2020,North Carolina,1503,"Fabrizio, Lee & Associates",42,AARP,Fabrizio Ward LLC,90,"Fabrizio, Lee & Associates",B,600,lv,lv,Live Phone,U.S. President,0,,7/29/19,7/31/19,,,FALSE,,,FALSE,FALSE,9/17/19 8:34,,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2019/five-state-prescription-drug-survey-annotated-questionnaire-NC.doi.10.26419-2Fres.00335.005.pdf,general,Trump,Donald Trump,REP,45
102783,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:04,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Biden,Joseph R. Biden Jr.,DEM,63.8
102783,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:04,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Trump,Donald Trump,REP,36.2
102784,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:04,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Sanders,Bernard Sanders,DEM,62.5
102784,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:04,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Trump,Donald Trump,REP,37.5
102785,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:05,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Harris,Kamala D. Harris,DEM,60.8
102785,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:05,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Trump,Donald Trump,REP,39.2
102786,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:05,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Warren,Elizabeth Warren,DEM,61.2
102786,59591,2020,California,1102,Emerson College,,,Emerson College,88,Emerson College,B+,830,rv,rv,IVR/Online,U.S. President,0,,9/13/19,9/16/19,,,FALSE,,,FALSE,FALSE,9/17/19 12:05,,http://emersonpolling.com/2019/09/17/biden-sanders-warren-in-statistical-tie-in-democratic-primary-harris-struggles-in-home-state/,general,Trump,Donald Trump,REP,38.8
102800,59598,2020,Arizona,1329,Bendixen & Amandi International,1182,SMART Local 359,Bendixen & Amandi International,29,Bendixen & Amandi International,B-,520,rv,rv,Live Phone,U.S. President,0,,9/9/19,9/12/19,,,FALSE,,,FALSE,FALSE,9/18/19 7:43,,https://www.politico.com/f/?id=0000016d-410e-d547-a36f-67df39db0001,general,Sanders,Bernard Sanders,DEM,37
