question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
93241,57556,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,Live Phone,U.S. President,0,,2/12/19,2/13/19,,,FALSE,,,FALSE,FALSE,2/20/19 12:01,,https://ohpredictive.com/promotional-content/2020-presidential-race-insights/,general,Trump,Donald Trump,REP,46
93242,57556,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,Live Phone,U.S. President,0,,2/12/19,2/13/19,,,FALSE,,,FALSE,FALSE,2/20/19 12:01,,https://ohpredictive.com/promotional-content/2020-presidential-race-insights/,general,Sanders,Bernard Sanders,DEM,37
93242,57556,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,Live Phone,U.S. President,0,,2/12/19,2/13/19,,,FALSE,,,FALSE,FALSE,2/20/19 12:01,,https://ohpredictive.com/promotional-content/2020-presidential-race-insights/,general,Trump,Donald Trump,REP,49
93243,57556,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,Live Phone,U.S. President,0,,2/12/19,2/13/19,,,FALSE,,,FALSE,FALSE,2/20/19 12:01,,https://ohpredictive.com/promotional-content/2020-presidential-race-insights/,general,Warren,Elizabeth Warren,DEM,38
93243,57556,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,Live Phone,U.S. President,0,,2/12/19,2/13/19,,,FALSE,,,FALSE,FALSE,2/20/19 12:01,,https://ohpredictive.com/promotional-content/2020-presidential-race-insights/,general,Trump,Donald Trump,REP,49
93244,57556,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,Live Phone,U.S. President,0,,2/12/19,2/13/19,,,FALSE,,,FALSE,FALSE,2/20/19 12:01,,https://ohpredictive.com/promotional-content/2020-presidential-race-insights/,general,Harris,Kamala D. Harris,DEM,40
93244,57556,2020,Arizona,1293,OH Predictive Insights/MBQF,,,OH Predictive Insights,235,OH Predictive Insights/MBQF,C+,600,lv,lv,Live Phone,U.S. President,0,,2/12/19,2/13/19,,,FALSE,,,FALSE,FALSE,2/20/19 12:01,,https://ohpredictive.com/promotional-content/2020-presidential-race-insights/,general,Trump,Donald Trump,REP,49
93280,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:39,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Warren,Elizabeth Warren,DEM,51.6
93280,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:39,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Trump,Donald Trump,REP,48.4
93281,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Biden,Joseph R. Biden Jr.,DEM,54.8
93281,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Trump,Donald Trump,REP,45.2
93282,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Sanders,Bernard Sanders,DEM,55
93282,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Trump,Donald Trump,REP,45
93283,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Harris,Kamala D. Harris,DEM,51.8
93283,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Trump,Donald Trump,REP,48.2
93284,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Booker,Cory A. Booker,DEM,50.9
93284,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Trump,Donald Trump,REP,49.1
93285,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Warren,Elizabeth Warren,DEM,43.6
93285,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Trump,Donald Trump,REP,44.7
93285,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Schultz,Howard Schultz,DEM,11.6
93286,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Sanders,Bernard Sanders,DEM,48.1
93286,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Trump,Donald Trump,REP,42.4
93286,57574,2020,New Hampshire,1102,Emerson College,,,Emerson College,88,Emerson College,B+,910,rv,rv,Online/IVR,U.S. President,0,,2/21/19,2/22/19,,,FALSE,,,FALSE,FALSE,2/23/19 13:40,,http://emersonpolling.com/2019/02/23/bernie-takes-early-lead-in-new-hampshire-democratic-primary-potential-tight-us-senate-race-if-gov-sununu-takes-on-sen-shaheen/,general,Schultz,Howard Schultz,DEM,9.6
93369,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Biden,Joseph R. Biden Jr.,DEM,46
93369,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Trump,Donald Trump,REP,47
93370,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Sanders,Bernard Sanders,DEM,45
93370,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Trump,Donald Trump,REP,47
93371,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,O'Rourke,Beto O'Rourke,DEM,46
93371,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Trump,Donald Trump,REP,47
93372,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Harris,Kamala D. Harris,DEM,41
93372,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Trump,Donald Trump,REP,48
93373,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Warren,Elizabeth Warren,DEM,41
93373,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Trump,Donald Trump,REP,48
93374,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Castro,Julián Castro,DEM,41
93374,57601,2020,Texas,396,Quinnipiac University,,,Quinnipiac University,267,Quinnipiac University,A-,1222,rv,rv,Live Phone,U.S. President,0,,2/20/19,2/25/19,,,FALSE,,,FALSE,FALSE,2/28/19 7:57,,https://poll.qu.edu/texas/release-detail?ReleaseID=2602,general,Trump,Donald Trump,REP,46
93400,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Warren,Elizabeth Warren,DEM,46
93400,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,54
93401,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Biden,Joseph R. Biden Jr.,DEM,48.1
93401,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,51.9
93402,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Sanders,Bernard Sanders,DEM,46.1
93402,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,53.9
93403,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Harris,Kamala D. Harris,DEM,44.1
93403,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,55.9
93404,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Booker,Cory A. Booker,DEM,45.8
93404,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:38,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,54.2
93405,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,O'Rourke,Beto O'Rourke,DEM,43.9
93405,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,56.1
93406,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Klobuchar,Amy Klobuchar,DEM,43.9
93406,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,56.1
93407,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Warren,Elizabeth Warren,DEM,40.6
93407,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,52.5
93407,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Schultz,Howard Schultz,DEM,6.9
93408,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Sanders,Bernard Sanders,DEM,42.2
93408,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Trump,Donald Trump,REP,51.3
93408,57612,2020,South Carolina,1102,Emerson College,,,Emerson College,88,Emerson College,B+,755,rv,rv,Online/IVR,U.S. President,0,,2/28/19,3/2/19,,,FALSE,,,FALSE,FALSE,3/2/19 15:39,,http://emersonpolling.com/2019/03/02/south-carolina-2020-poll-biden-leads-primary-field-by-wide-margin-president-trump-popular-with-base/,general,Schultz,Howard Schultz,DEM,6.5
93476,57640,2020,Minnesota,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B-,550,a,a,Live Phone,U.S. President,0,,2/26/19,3/3/19,,,FALSE,DEM,,FALSE,FALSE,3/6/19 12:52,,http://www.dfmresearch.com/uploads/Minnesota_Rail_Survey__2019_March.pdf,general,Klobuchar,Amy Klobuchar,DEM,52
93476,57640,2020,Minnesota,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B-,550,a,a,Live Phone,U.S. President,0,,2/26/19,3/3/19,,,FALSE,DEM,,FALSE,FALSE,3/6/19 12:52,,http://www.dfmresearch.com/uploads/Minnesota_Rail_Survey__2019_March.pdf,general,Trump,Donald Trump,REP,35
93476,57640,2020,Minnesota,788,DFM Research,789,SMART Transportation Division,DFM Research,69,DFM Research,B-,550,a,a,Live Phone,U.S. President,0,,2/26/19,3/3/19,,,FALSE,DEM,,FALSE,FALSE,3/6/19 12:52,,http://www.dfmresearch.com/uploads/Minnesota_Rail_Survey__2019_March.pdf,general,Schultz,Howard Schultz,DEM,7
93505,57656,2020,Michigan,1102,Emerson College,,,Emerson College,88,Emerson College,B+,743,rv,rv,Online/IVR,U.S. President,0,,3/7/19,3/10/19,,,FALSE,,,FALSE,FALSE,3/10/19 15:06,,http://emersonpolling.com/2019/03/10/michigan-2020-primary-biden-with-strong-lead-but-sanders-waiting-in-the-wings/,general,Warren,Elizabeth Warren,DEM,51.4
